annotator,instance,length,scenario,time,label,prediction
14,acl40758,334,s1,18.814,0,1
14,acl21903,107,s1,10.482,0,1
14,acl18514,153,s1,34.689,0,0
15,acl25789,170,s0,13.091,1,1
15,acl35683,244,s0,20.012,1,1
15,acl25750,74,s0,26.473,1,1
15,acl29681,251,s0,20.246,1,1
15,acl13800,53,s0,4.286,1,1
15,acl38057,229,s0,13.486,1,1
15,acl25356,74,s0,25.824,1,1
15,acl24171,106,s0,9.031,1,1
15,acl18797,215,s0,9.73,1,1
15,acl18778,119,s0,8.457,1,1
15,acl34834,312,s0,15.75,1,1
15,acl34821,180,s0,3.437,1,1
15,acl13934,78,s0,9.935,1,1
15,acl20282,47,s0,6.619,1,1
15,acl27183,227,s0,25.344,1,1
15,acl36470,271,s0,12.834,1,1
15,acl31346,64,s0,6.078,1,1
15,acl22012,142,s0,7.019,1,1
15,acl29910,195,s0,9.237,1,1
15,acl14281,35,s0,4.654,1,1
15,acl24695,237,s0,2.392,1,1
15,acl31213,210,s0,22.634,1,1
15,acl34890,246,s0,8.606,1,1
15,acl21564,231,s0,8.547,1,1
15,acl27537,56,s0,3.481,1,1
15,acl33942,275,s0,11.572,1,1
15,acl13947,61,s0,7.821,1,1
15,acl17893,117,s0,16.763,1,1
15,acl36691,74,s0,14.481,1,0
15,acl37358,153,s0,3.587,1,1
15,acl23769,266,s0,8.584,1,1
15,acl31128,332,s0,17.668,1,1
15,acl20937,58,s0,2.925,1,1
15,acl26673,73,s0,6.91,1,1
15,acl32893,75,s0,10.299,1,1
15,acl16891,155,s0,7.399,1,1
15,acl12290,88,s0,7.642,1,1
15,acl25340,121,s0,12.772,1,1
15,acl27850,216,s0,17.092,1,1
15,acl29667,116,s0,12.602,1,1
15,acl24257,93,s0,7.396,1,1
15,acl15257,114,s0,6.001,1,1
15,acl38745,507,s0,14.673,1,1
15,acl18256,67,s0,5.015,1,1
15,acl14400,21,s0,1.927,1,1
15,acl36264,216,s0,4.945,1,1
15,acl38825,186,s0,11.365,1,1
15,acl14125,81,s0,7.109,1,1
15,acl38975,335,s0,14.848,1,1
15,acl16563,102,s0,8.923,1,1
15,acl22415,356,s0,19.44,1,1
15,acl15836,68,s0,3.161,1,1
15,acl37705,78,s0,5.446,1,1
15,acl26468,76,s0,6.647,1,1
15,acl23400,69,s0,4.763,1,1
15,acl11799,46,s0,3.303,1,1
15,acl33730,179,s0,96.53,1,1
15,acl14423,19,s0,2.601,1,1
15,acl36098,33,s0,2.822,1,1
15,acl13980,76,s0,5.982,1,1
15,acl20847,58,s0,5.689,1,1
15,acl35550,174,s0,14.704,1,1
15,acl20367,50,s0,2.504,1,1
15,acl20990,70,s0,9.005,1,1
15,acl15187,46,s0,54.027,1,1
15,acl15610,70,s0,40.191,1,1
15,acl41096,187,s0,7.679,1,1
15,acl15604,53,s0,6.883,1,1
15,acl11919,49,s0,5.787,1,1
15,acl25725,49,s0,3.443,1,1
15,acl23395,675,s0,16.252,1,1
15,acl16624,22,s0,2.614,1,1
15,acl21319,69,s0,5.5,1,1
15,acl38325,222,s0,21.289,1,1
15,acl25089,118,s0,9.264,1,1
15,acl11910,80,s0,6.231,1,1
15,acl19547,50,s0,4.943,1,1
15,acl18787,295,s0,7.735,1,1
15,acl35645,250,s0,22.515,1,1
15,acl14869,63,s0,3.123,1,1
15,acl37536,421,s0,16.733,1,1
15,acl15997,74,s0,6.903,1,1
15,acl14016,65,s0,5.616,1,1
15,acl11319,83,s0,16.382,1,1
15,acl15152,52,s0,8.271,1,1
15,acl16545,100,s0,4.596,1,1
15,acl18587,72,s0,6.905,1,1
15,acl13064,67,s0,7.763,1,1
15,acl11720,31,s0,4.542,1,1
15,acl40968,225,s0,1.44,1,1
15,acl26776,242,s0,12.726,1,1
15,acl15631,48,s0,2.157,1,1
15,acl29403,77,s0,8.614,1,1
15,acl17339,72,s0,7.003,1,1
15,acl31061,121,s0,9.603,1,1
15,acl16497,83,s0,7.724,1,1
15,acl17681,86,s0,11.21,1,1
15,acl30554,329,s0,10.74,1,1
15,acl31038,68,s0,4.328,1,1
15,acl37305,154,s0,23.599,1,1
15,acl28211,123,s0,7.345,1,1
15,acl24521,223,s0,24.758,1,1
15,acl28284,358,s0,11.337,1,1
15,acl22744,131,s0,12.245,1,1
15,acl33691,101,s0,8.367,1,1
15,acl25341,64,s0,79.613,1,1
15,acl25638,293,s0,21.376,1,1
15,acl37984,104,s0,8.087,1,1
15,acl21552,329,s0,8.948,1,1
15,acl14518,33,s0,6.43,1,1
15,acl25916,125,s0,7.509,1,1
15,acl20429,65,s0,5.274,1,1
15,acl24031,164,s0,18.783,1,0
15,acl25859,76,s0,5.306,1,1
15,acl33631,72,s0,64.138,1,1
15,acl34350,66,s0,44.862,1,0
15,acl37064,184,s0,27.613,1,1
15,acl27859,299,s0,7.633,1,1
15,acl32228,258,s0,14.178,1,1
15,acl18092,74,s0,7.02,1,1
15,acl31746,132,s0,52.603,1,1
15,acl13123,63,s0,2.703,1,1
15,acl17396,144,s0,7.873,1,1
15,acl34557,612,s0,10.504,1,1
15,acl25727,51,s0,13.523,1,1
15,acl23377,232,s0,31.114,1,1
15,acl33887,87,s0,6.637,1,1
15,acl12970,47,s0,7.297,1,1
15,acl14973,188,s0,16.863,1,1
15,acl15583,101,s0,10.496,1,1
15,acl30884,437,s0,15.5,1,1
15,acl38483,120,s0,19.201,1,1
15,acl35904,174,s0,13.325,1,1
15,acl24139,105,s0,2.782,1,1
15,acl36038,87,s0,3.811,1,1
15,acl38489,243,s0,29.902,1,1
15,acl15804,77,s0,5.023,1,1
15,acl14465,60,s0,8.46,1,1
15,acl27482,188,s0,17.643,1,0
15,acl27106,102,s0,2.596,1,1
15,acl19445,64,s0,2.782,1,1
15,acl31228,285,s0,20.561,1,1
15,acl28823,178,s0,14.234,1,1
15,acl28153,115,s0,18.279,1,1
15,acl31950,279,s0,6.458,1,1
15,acl33775,78,s0,8.856,1,1
15,acl32234,317,s0,3.973,1,0
15,acl29383,173,s0,9.513,1,1
15,acl27532,84,s0,10.157,1,0
15,acl38887,275,s0,47.235,1,1
15,acl32413,360,s0,45.917,1,0
15,acl34975,269,s0,14.173,1,1
15,acl38858,286,s0,16.616,1,1
15,acl31049,277,s0,9.253,1,1
15,acl34783,343,s0,1.735,1,1
15,acl18497,96,s0,3.664,1,1
15,acl40144,154,s0,19.997,1,1
15,acl36571,49,s0,3.111,1,1
15,acl39482,357,s0,515.222,1,0
15,acl39843,225,s0,38.879,1,0
15,acl24462,100,s0,31.491,1,1
15,acl32699,189,s0,26.012,1,1
15,acl38869,387,s0,25.169,1,1
15,acl34659,470,s0,39.209,1,1
15,acl26161,178,s0,13.712,1,1
15,acl26352,210,s0,18.837,1,1
15,acl11660,114,s0,10.611,1,1
15,acl37366,280,s0,26.374,1,1
15,acl27680,186,s0,13.192,1,1
15,acl20768,149,s0,4.718,1,1
15,acl13323,63,s0,6.153,1,1
15,acl15005,134,s0,17.263,1,1
15,acl28888,240,s0,16.4,1,1
15,acl38545,144,s0,9.771,1,1
15,acl38862,131,s0,15.9,1,0
15,acl41184,311,s0,21.848,1,0
15,acl38167,293,s0,19.749,1,1
15,acl40271,88,s0,10.414,1,0
15,acl28299,321,s0,25.128,0,0
15,acl23926,76,s0,12.385,0,0
15,acl22318,80,s0,9.368,0,0
15,acl13134,148,s0,13.954,0,0
15,acl35050,66,s0,5.162,0,1
15,acl36344,118,s0,12.2,0,0
15,acl24211,159,s0,12.827,0,1
15,acl13259,66,s0,114.697,0,0
15,acl27858,278,s0,32.718,0,1
15,acl11822,61,s0,43.099,0,0
15,acl28352,166,s0,34.588,0,1
15,acl35991,198,s0,19.521,0,1
15,acl16434,88,s0,9.945,0,0
15,acl19006,71,s0,24.953,0,1
15,acl22453,90,s0,9.166,0,0
15,acl37306,253,s0,39.362,0,0
15,acl26310,485,s0,35.888,0,1
15,acl24049,122,s0,14.167,0,0
15,acl37823,387,s0,31.571,0,0
15,acl16943,77,s0,5.64,0,0
15,acl22098,122,s0,8.953,1,1
15,acl16143,212,s0,8.088,1,1
15,acl13405,93,s0,8.877,1,1
15,acl31277,194,s0,4.962,1,1
15,acl32789,264,s0,16.134,1,1
15,acl32603,124,s0,6.566,1,1
15,acl30566,170,s0,2.738,1,1
15,acl19728,123,s0,8.139,1,1
15,acl38043,274,s0,16.258,1,1
15,acl33133,61,s0,327.867,1,1
15,acl16112,168,s0,6.38,1,1
15,acl11223,37,s0,5.739,1,1
15,acl33890,116,s0,160.036,1,1
15,acl26277,283,s0,9.827,1,1
15,acl39977,179,s0,3.913,1,1
15,acl12595,72,s0,6.119,1,1
15,acl35305,81,s0,6.572,1,1
15,acl33646,42,s0,63.552,1,0
15,acl37530,253,s0,6.967,1,1
15,acl18834,68,s0,13.388,1,1
15,acl37937,148,s0,11.345,1,1
15,acl21640,169,s0,6.917,1,1
15,acl23420,65,s0,10.738,1,1
15,acl40462,303,s0,15.32,1,1
15,acl35736,277,s0,12.491,1,1
15,acl29585,245,s0,18.705,1,1
15,acl23105,230,s0,22.784,1,1
15,acl16934,197,s0,22.536,1,1
15,acl30674,223,s0,5.443,1,1
15,acl13746,70,s0,260.609,1,1
15,acl32964,88,s0,11.096,1,0
15,acl22803,81,s0,5.981,1,1
15,acl15762,85,s0,10.715,1,1
15,acl17077,87,s0,5.561,1,1
15,acl18961,143,s0,20.383,1,1
15,acl16747,55,s0,5.49,1,1
15,acl31279,184,s0,12.773,1,1
15,acl30852,547,s0,4.562,1,1
15,acl31130,465,s0,23.063,1,1
15,acl16995,82,s0,5.097,1,1
15,acl35215,171,s0,10.998,1,1
15,acl31123,289,s0,16.949,1,1
15,acl23391,137,s0,9.243,1,1
15,acl38239,456,s0,66.87,1,1
15,acl25002,119,s0,14.828,1,1
15,acl39124,212,s0,11.536,1,1
15,acl34865,235,s0,7.353,1,1
15,acl18774,94,s0,17.352,1,1
15,acl16743,92,s0,5.231,1,1
15,acl35677,464,s0,25.324,1,1
15,acl22097,276,s0,15.451,1,1
15,acl16247,92,s0,8.72,1,1
15,acl11229,66,s0,5.059,1,1
15,acl23851,402,s0,10.276,1,1
15,acl19981,316,s0,23.111,1,1
15,acl33469,161,s0,10.831,1,1
15,acl19467,86,s0,9.967,1,1
15,acl35528,275,s0,24.183,1,1
15,acl31289,152,s0,15.645,1,1
15,acl20706,17,s0,3.88,1,1
15,acl27161,714,s0,3.567,1,1
15,acl40180,107,s0,8.868,1,1
15,acl31314,165,s0,11.555,1,1
15,acl26593,121,s0,8.964,1,1
15,acl25774,311,s0,7.775,1,1
15,acl39360,239,s0,6.62,1,1
15,acl11228,83,s0,14.28,1,1
15,acl25223,64,s0,5.715,1,1
15,acl22716,248,s0,6.377,1,1
15,acl17085,97,s0,4.48,1,1
15,acl40384,539,s0,12.908,1,1
15,acl30168,78,s0,5.896,1,1
15,acl15080,39,s0,4.53,1,1
15,acl19100,43,s0,6.501,1,1
15,acl35859,192,s0,7.129,1,1
15,acl33085,81,s0,6.593,1,1
15,acl31110,179,s0,11.97,1,1
15,acl23931,397,s0,7.393,1,1
15,acl29714,73,s0,11.908,1,1
15,acl35246,305,s0,22.962,1,1
15,acl21274,70,s0,4.226,1,1
15,acl24757,179,s0,9.034,1,1
15,acl28459,143,s0,2.348,1,1
15,acl21916,311,s0,22.856,1,1
15,acl28496,605,s0,12.604,1,1
15,acl33046,113,s0,10.901,1,1
15,acl16132,137,s0,1.956,1,1
15,acl38953,63,s0,9.246,1,0
15,acl22129,128,s0,15.741,1,1
15,acl20715,22,s0,2.428,1,1
15,acl12307,94,s0,4.296,1,1
15,acl35819,202,s0,20.832,1,1
15,acl14402,23,s0,3.467,1,1
15,acl31320,216,s0,17.829,1,1
15,acl30460,222,s0,17.515,1,1
15,acl33319,131,s0,6.458,1,1
15,acl27367,379,s0,27.677,1,1
15,acl25141,320,s0,12.798,1,1
15,acl15840,84,s0,10.84,1,1
15,acl34825,282,s0,14.267,1,1
15,acl29663,88,s0,3.983,1,1
15,acl21650,223,s0,8.042,1,1
15,acl16480,58,s0,7.27,1,1
15,acl14414,26,s0,1.676,1,1
15,acl16493,84,s0,7.206,1,1
15,acl36229,352,s0,53.743,1,1
15,acl25129,114,s0,2.838,1,1
15,acl38651,60,s0,3.197,1,1
15,acl15249,64,s0,3.374,1,1
15,acl11732,86,s0,7.022,1,1
15,acl15252,114,s0,2.488,1,1
15,acl28536,104,s0,166.593,1,1
15,acl16795,112,s0,3.177,1,1
15,acl31007,186,s0,7.375,1,1
15,acl35024,313,s0,3.475,1,1
15,acl21272,90,s0,4.054,1,0
15,acl25329,109,s0,7.44,1,1
15,acl27142,67,s0,11.467,1,1
15,acl35552,231,s0,13.798,1,1
15,acl37184,220,s0,16.788,1,1
15,acl19289,105,s0,14.663,1,1
15,acl32321,181,s0,15.738,1,1
15,acl14393,27,s0,1.17,1,1
15,acl32962,431,s0,65.623,1,1
15,acl34897,145,s0,10.993,1,1
15,acl15245,46,s0,1.754,1,1
15,acl15339,39,s0,2.004,1,1
15,acl38119,118,s0,13.355,1,1
15,acl39847,88,s0,8.104,1,1
15,acl14404,22,s0,1.652,1,1
15,acl31081,89,s0,5.512,1,1
15,acl35140,374,s0,14.252,1,1
15,acl14654,95,s0,6.636,1,1
15,acl13847,129,s0,15.049,1,1
15,acl33665,132,s0,9.556,1,1
15,acl14074,15,s0,2.279,1,1
15,acl29688,237,s0,13.721,1,1
15,acl11453,50,s0,5.713,1,1
15,acl34861,40,s0,8.002,1,1
15,acl38490,224,s0,15.785,1,1
15,acl31360,440,s0,8.131,1,1
15,acl29612,69,s0,4.999,1,1
15,acl16233,69,s0,12.226,1,1
15,acl25717,272,s0,3.056,1,1
15,acl40332,124,s0,4.31,1,1
15,acl34819,156,s0,13.326,1,1
15,acl17078,75,s0,9.297,1,1
15,acl39626,94,s0,1.532,1,1
15,acl29696,111,s0,3.047,1,1
15,acl24536,122,s0,7.839,1,1
15,acl21780,277,s0,19.528,1,1
15,acl18921,43,s0,38.121,1,1
15,acl24897,519,s0,9.594,1,1
15,acl33830,133,s0,7.301,1,1
15,acl40499,133,s0,12.62,1,1
15,acl21024,117,s0,10.823,1,1
15,acl24984,162,s0,13.497,1,1
15,acl23695,92,s0,5.558,1,1
15,acl38905,120,s0,28.654,1,1
15,acl13788,144,s0,38.273,1,1
15,acl32785,104,s0,6.183,1,1
15,acl29382,363,s0,30.99,1,1
15,acl33183,90,s0,14.025,1,1
15,acl30991,97,s0,4.064,1,1
15,acl21685,241,s0,18.147,1,1
15,acl21587,195,s0,18.142,1,1
15,acl38107,515,s0,36.877,1,1
15,acl41072,193,s0,14.436,1,1
15,acl22779,118,s0,10.29,1,1
15,acl36782,347,s0,56.947,1,1
15,acl23564,94,s0,12.722,1,1
15,acl33333,119,s0,26.26,1,1
15,acl21434,526,s0,28.947,1,1
15,acl31206,88,s0,3.601,1,1
15,acl25463,177,s0,20.691,1,1
15,acl34931,191,s0,5.281,1,1
15,acl18878,168,s0,4.884,1,1
15,acl21255,210,s0,2.634,1,1
15,acl15097,66,s0,6.346,1,1
15,acl33318,236,s0,23.669,1,1
15,acl34305,153,s0,9.616,1,1
15,acl15460,43,s0,4.88,1,1
15,acl24924,74,s0,4.746,1,1
15,acl15888,56,s0,52.018,1,1
15,acl15176,119,s0,18.976,1,1
15,acl25720,99,s0,8.027,1,1
15,acl14061,29,s0,4.141,1,1
15,acl21170,42,s0,4.401,1,1
15,acl20106,91,s0,35.787,1,1
15,acl29309,85,s0,4.134,1,1
15,acl36100,46,s0,6.251,1,1
15,acl33150,45,s0,5.292,1,1
15,acl35564,428,s0,13.847,1,1
15,acl17770,48,s0,4.96,1,1
15,acl14786,33,s0,5.76,1,1
15,acl25886,97,s0,4.379,1,1
15,acl39212,318,s0,54.631,1,1
15,acl13290,91,s0,10.954,1,1
15,acl12698,54,s0,6.305,1,1
15,acl16550,72,s0,6.131,1,1
15,acl15170,93,s0,11.953,1,1
15,acl20897,52,s0,4.91,1,1
15,acl11702,29,s0,5.733,1,1
15,acl15168,54,s0,94.418,1,1
15,acl31870,31,s0,3.117,1,1
15,acl23401,675,s0,404.016,1,1
15,acl11913,80,s0,7.977,1,1
15,acl19002,107,s0,10.864,1,1
15,acl29958,113,s0,3.274,1,1
15,acl23408,177,s0,20.077,1,1
15,acl14179,75,s0,9.042,1,1
15,acl35481,299,s0,18.675,1,1
15,acl11818,90,s0,2.711,1,1
15,acl16014,83,s0,10.198,1,1
15,acl16239,98,s0,7.535,1,1
15,acl12368,64,s0,2.644,1,1
15,acl20846,69,s0,57.441,1,1
15,acl18011,73,s0,3.784,1,1
15,acl14332,12,s0,1.692,1,1
15,acl32945,29,s0,2.17,1,1
15,acl19714,71,s0,4.9,1,1
15,acl18781,271,s0,10.569,1,1
15,acl30505,117,s0,2.339,1,1
15,acl14018,64,s0,4.38,1,1
15,acl35684,222,s0,16.61,1,1
15,acl20083,137,s0,8.394,1,1
15,acl29205,386,s0,6.549,1,1
15,acl40122,145,s0,22.347,1,1
15,acl12457,142,s0,10.205,1,1
15,acl20472,20,s0,1.964,1,1
15,acl20331,32,s0,3.612,1,1
15,acl18795,288,s0,19.271,1,1
15,acl16381,66,s0,6.084,1,1
15,acl28287,79,s0,7.355,1,1
15,acl16259,146,s0,6.092,1,1
15,acl18789,145,s0,11.161,1,1
15,acl13059,52,s0,6.264,1,1
15,acl15120,76,s0,7.102,1,1
15,acl15212,39,s0,30.691,1,1
15,acl20361,67,s0,5.704,1,1
15,acl29930,41,s0,10.558,1,1
15,acl25973,229,s0,6.425,1,1
15,acl20964,30,s0,4.246,1,1
15,acl21389,92,s0,94.522,1,1
15,acl13441,91,s0,6.494,1,1
15,acl11381,166,s0,22.048,1,0
15,acl13348,118,s0,8.477,1,1
15,acl35757,436,s0,29.98,1,1
15,acl20661,29,s0,4.82,1,1
15,acl13984,45,s0,2.015,1,1
15,acl29378,156,s0,10.319,1,1
15,acl14799,44,s0,3.36,1,1
15,acl17501,79,s0,6.577,1,1
15,acl13694,61,s0,5.93,1,1
15,acl39506,59,s0,5.132,1,1
15,acl23101,262,s0,16.753,1,1
15,acl14416,45,s0,5.026,1,1
15,acl16622,55,s0,8.258,1,1
15,acl23587,322,s0,6.305,1,1
15,acl37778,163,s0,10.615,1,1
15,acl31250,467,s0,14.337,1,1
15,acl14618,69,s0,4.39,1,1
15,acl12179,113,s0,4.353,1,1
15,acl15182,89,s0,2.26,1,1
15,acl11787,50,s0,4.48,1,1
15,acl21453,131,s0,8.901,1,1
15,acl14789,82,s0,8.508,1,1
15,acl19219,101,s0,8.722,1,1
15,acl16554,80,s0,19.122,1,1
15,acl21117,67,s0,6.914,1,1
15,acl11675,38,s0,4.615,1,1
15,acl18889,73,s0,8.086,1,1
15,acl11890,47,s0,16.204,1,1
15,acl15186,66,s0,2.795,1,1
15,acl31551,53,s0,2.197,1,1
15,acl14697,45,s0,9.34,1,1
15,acl13154,89,s0,8.452,1,1
15,acl26485,76,s0,13.234,1,1
15,acl32018,80,s0,4.291,1,1
15,acl30692,132,s0,8.197,1,1
15,acl14015,71,s0,5.538,1,1
15,acl31378,311,s0,3.933,1,1
15,acl25208,203,s0,45.704,1,1
15,acl14078,74,s0,6.382,1,1
15,acl23970,644,s0,47.231,1,1
15,acl31534,96,s0,7.039,1,1
15,acl24107,60,s0,5.822,1,1
15,acl26479,122,s0,12.797,1,1
15,acl26443,98,s0,8.342,1,1
15,acl20585,86,s0,13.885,1,1
15,acl12354,106,s0,35.009,1,1
15,acl30951,343,s0,9.52,1,1
15,acl28716,202,s0,38.374,1,1
15,acl28872,142,s0,15.466,1,1
15,acl11430,63,s0,4.381,1,1
15,acl29604,209,s0,87.142,1,1
15,acl25929,145,s0,4.092,1,1
15,acl20580,47,s0,4.275,1,1
15,acl18691,83,s0,8.748,1,1
15,acl40723,30,s0,3.406,1,1
15,acl16527,92,s0,458.985,1,1
15,acl31203,408,s0,13.469,1,1
15,acl19269,67,s0,17.044,1,1
15,acl18891,129,s0,17.885,1,1
15,acl33913,27,s0,7.222,1,1
15,acl32853,79,s0,2.861,1,1
15,acl26765,227,s0,2.691,1,1
15,acl28207,58,s0,11.159,1,1
15,acl19273,57,s0,3.381,1,1
15,acl35614,340,s0,19.416,1,1
15,acl25181,120,s0,17.02,1,0
15,acl32628,34,s0,4.21,1,1
15,acl30961,55,s0,6.324,1,1
15,acl34753,193,s0,9.171,1,1
15,acl19207,183,s0,5.661,1,1
15,acl28254,47,s0,4.092,1,1
15,acl37917,202,s0,149.534,1,1
15,acl28115,42,s0,5.363,1,1
15,acl30522,191,s0,3.718,1,1
15,acl29556,361,s0,10.014,1,1
15,acl28216,154,s0,5.951,1,1
15,acl24761,123,s0,4.654,1,1
15,acl28242,113,s0,14.358,1,1
15,acl22020,84,s0,7.785,1,1
15,acl26335,457,s0,7.881,1,1
15,acl27003,407,s0,27.321,1,1
15,acl37316,211,s0,12.978,1,1
15,acl20176,83,s0,3.801,1,1
15,acl19270,76,s0,17.99,1,1
15,acl40364,93,s0,5.513,1,1
15,acl18318,149,s0,16.104,1,0
15,acl28234,131,s0,26.372,1,1
15,acl11762,66,s0,3.91,1,1
15,acl23509,97,s0,8.198,1,1
15,acl26042,180,s0,19.377,1,1
15,acl20737,111,s0,10.873,1,1
15,acl24245,71,s0,6.366,1,1
15,acl15708,83,s0,6.412,1,1
15,acl15657,117,s0,7.255,1,0
15,acl39695,210,s0,16.171,1,1
15,acl20469,155,s0,9.182,1,1
15,acl38093,336,s0,6.886,1,1
15,acl28572,93,s0,3.188,1,1
15,acl37356,37,s0,4.247,1,1
15,acl21000,71,s0,6.602,1,1
15,acl19912,16,s0,4.002,1,1
15,acl19635,94,s0,19.833,1,0
15,acl11751,93,s0,14.735,1,1
15,acl20230,35,s0,4.246,1,1
15,acl17128,99,s0,15.755,1,1
15,acl29699,60,s0,4.161,1,1
15,acl32023,263,s0,6.917,1,1
15,acl26544,195,s0,14.246,1,1
15,acl13427,51,s0,17.015,1,1
15,acl18592,197,s0,13.307,1,1
15,acl25636,247,s0,15.074,1,1
15,acl26039,249,s0,11.442,1,1
15,acl19436,171,s0,3.852,1,1
15,acl12473,22,s0,6.234,1,0
15,acl40735,318,s0,35.478,1,1
15,acl28727,58,s0,1.829,1,1
15,acl21651,135,s0,5.261,1,1
15,acl21795,257,s0,16.726,1,1
15,acl31576,73,s0,8.666,1,1
15,acl37990,166,s0,14.707,1,1
15,acl16033,78,s0,7.201,1,1
15,acl37998,98,s0,11.442,1,1
15,acl11672,126,s0,9.326,1,1
15,acl30572,333,s0,22.314,1,1
15,acl28382,123,s0,7.153,1,1
15,acl18069,43,s0,2.457,1,1
15,acl12775,91,s0,4.953,1,1
15,acl12357,75,s0,4.395,1,1
15,acl31028,171,s0,38.98,1,1
15,acl37190,87,s0,7.547,1,1
15,acl39542,232,s0,9.662,1,1
15,acl36362,85,s0,89.948,1,1
15,acl39706,73,s0,7.107,1,1
15,acl38766,139,s0,18.607,1,1
15,acl27896,192,s0,12.976,1,0
15,acl15764,54,s0,8.296,1,1
15,acl12373,63,s0,3.849,1,1
15,acl21850,189,s0,28.043,1,1
15,acl13543,68,s0,81.793,1,0
15,acl11187,83,s0,12.139,1,1
15,acl25738,195,s0,4.672,1,1
15,acl14669,146,s0,3.937,1,1
15,acl18377,224,s0,408.02,1,1
15,acl26896,118,s0,4.065,1,1
15,acl20261,115,s0,13.923,1,1
15,acl14612,36,s0,2.352,1,1
15,acl11685,23,s0,2.752,1,1
15,acl37760,141,s0,8.4,1,1
15,acl37726,541,s0,76.351,1,1
15,acl29334,135,s0,5.952,1,1
15,acl39851,148,s0,4.121,1,1
15,acl39975,170,s0,7.296,1,1
15,acl34118,528,s0,18.221,1,1
15,acl41100,153,s0,19.877,1,0
15,acl19388,60,s0,4.537,1,1
15,acl14176,99,s0,8.47,1,0
15,acl35486,225,s0,36.797,1,1
15,acl12761,60,s0,8.277,1,1
15,acl11626,71,s0,9.65,1,0
15,acl20141,64,s0,5.254,1,1
15,acl19172,98,s0,9.086,1,1
15,acl34300,211,s0,14.707,1,1
15,acl34803,164,s0,3.132,1,1
15,acl33060,429,s0,56.904,1,1
15,acl32426,413,s0,5.729,1,1
15,acl12257,61,s0,3.021,1,1
15,acl34527,125,s0,56.565,1,1
15,acl28201,54,s0,5.889,1,1
15,acl19210,64,s0,18.316,1,0
15,acl18273,103,s0,31.789,1,1
15,acl16056,40,s0,2.475,1,1
15,acl21530,56,s0,3.297,1,1
15,acl39635,326,s0,22.702,1,1
15,acl30650,118,s0,14.048,1,1
15,acl31059,388,s0,18.416,1,1
15,acl13841,31,s0,18.218,1,1
15,acl17749,53,s0,4.372,1,1
15,acl31796,224,s0,6.789,1,1
15,acl15853,113,s0,12.725,1,1
15,acl28629,283,s0,28.951,1,1
15,acl27249,126,s0,11.395,1,1
15,acl30392,55,s0,1.318,1,1
15,acl19077,80,s0,7.156,1,1
15,acl19040,72,s0,10.642,1,1
15,acl21802,40,s0,3.225,1,1
15,acl36740,132,s0,13.62,1,1
15,acl24269,63,s0,5.698,1,1
15,acl19779,317,s0,4.719,1,1
15,acl26029,517,s0,12.122,1,1
15,acl16352,51,s0,13.781,1,0
15,acl36573,193,s0,200.483,1,1
15,acl40817,191,s0,11.363,1,1
15,acl12783,68,s0,6.841,1,1
15,acl24240,164,s0,15.106,1,1
15,acl32651,46,s0,7.898,1,0
15,acl32907,77,s0,20.697,1,1
15,acl37252,142,s0,14.347,1,1
15,acl19300,129,s0,12.728,1,1
15,acl40975,92,s0,15.306,1,1
15,acl33480,177,s0,22.394,1,1
15,acl40740,143,s0,5.62,1,1
15,acl32089,260,s0,4.715,1,0
15,acl40193,173,s0,6.106,1,0
15,acl30412,260,s0,8.545,1,1
15,acl27171,386,s0,36.624,1,0
15,acl41071,202,s0,38.15,1,1
15,acl34230,125,s0,15.213,1,1
15,acl28862,314,s0,26.009,1,0
15,acl13422,84,s0,6.006,1,1
15,acl38441,150,s0,11.903,1,1
15,acl26993,300,s0,32.28,1,1
15,acl16565,62,s0,4.016,1,1
15,acl33168,45,s0,11.198,1,0
15,acl33593,150,s0,12.471,1,1
15,acl32097,118,s0,11.839,1,1
15,acl21040,59,s0,10.893,1,1
15,acl39520,265,s0,46.27,1,0
15,acl37587,76,s0,25.359,1,1
15,acl26208,155,s0,11.2,1,1
15,acl26507,276,s0,21.912,1,0
15,acl15681,65,s0,6.553,1,0
15,acl33619,312,s0,11.781,1,1
15,acl26761,332,s0,21.99,1,1
15,acl17883,29,s0,25.52,1,1
15,acl33892,185,s0,37.817,1,0
15,acl22351,131,s0,53.317,1,0
15,acl29046,190,s0,19.648,1,1
15,acl22113,129,s0,9.595,1,0
15,acl24741,378,s0,22.378,1,1
15,acl26311,112,s0,13.999,1,1
15,acl31445,59,s0,11.191,1,1
15,acl41142,357,s0,24.408,1,1
15,acl40546,321,s0,21.986,1,0
15,acl36444,243,s0,615.201,1,1
15,acl18363,195,s0,10.832,1,1
15,acl29094,265,s0,18.11,1,1
15,acl33666,57,s0,8.587,1,0
15,acl32130,192,s0,27.653,1,1
15,acl38274,101,s0,2.249,1,1
15,acl36915,231,s0,2.737,1,1
15,acl20812,64,s0,5.14,1,1
15,acl13703,45,s0,7.263,1,1
15,acl24598,61,s0,14.954,1,0
15,acl11448,80,s0,5.394,1,1
15,acl41001,196,s0,13.269,1,0
15,acl26502,79,s0,4.325,1,1
15,acl38950,219,s0,39.096,1,1
15,acl30042,110,s0,12.946,1,1
15,acl28465,303,s0,14.943,1,1
15,acl28091,384,s0,41.437,1,1
15,acl38610,209,s0,109.385,1,1
15,acl32271,93,s0,15.237,1,0
